Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
"['trái_cây tươi , nhiều loại , mít xoài thơm dâu thanh_long , .. đều có đủ cả , yogurt được cắt miếng vừa ăn , ở đây yogurt là loại được đông_đặc chứ ko phải loại lỏng , nhờ zị khi ăn hk bị chèm nhẹp : 3 Quán lể đường chiều_tối rất đông luôn , chỗ này còn có ship tận nơi nữa áh']",0,0,0,0,0,1,1,0,1,0,0,1
"['Trải_nghiệm thức_ăn được nướng bằng đá muối , nướng xong đồ_ăn rất mặn nên phải ăn kèm bún và bánh_tráng với 3 loại nước sốt chua , set mình ăn_giá là 293k thì phải : (']",0,0,0,0,3,0,1,0,0,0,0,0
"['Trái to bự , ăn chua_chua ngọt ngọt ngon cực_kì .', 'Đang có chương_trình khuyến_mãi 140k tới 400 gr # lozi # sayrimngaoduong']",0,0,0,0,1,1,1,0,0,0,0,0
['Trân_châu dừa ngon lắm : x : x 10k cơ_mà lần nào cũng xử_lý 2 cốc lận ; ) )'],0,0,0,0,3,1,0,0,0,0,0,0
"['Tranh_thủ mấy em dê chính rồi là dạt sang 1 bên cho mấy em tôm lên liền .', 'Mình thấy tôm ướp vừa_rồi nên cũng không cần nước_chấm , còn ai muốn chấm thì có_thể chấm muối ớt xanh nha .']",0,0,0,0,0,1,0,0,0,0,0,0
"['trên cả tuyệt_vời !', '! công_thức đơn_giản !', '! bản_thân rất là kén ăn đồ ngoài đường vì chất_lượng ko đảm_bảo nên rảnh thèm món j là sẽ làm cho bằng được !', '!', '! có time sẽ up lên cho mọi người xem !', '!']",0,0,0,0,0,1,0,0,0,0,0,0
"['Trên cả tuyệt vời .', 'Bn nào muốn ăn mì , hủ tiếu mì đúng hương vị của người hoa thì fải thử ở đây .', 'Đáng $ lắm nha . 2 người khoảng 100k .', 'Nếu ăn mì vịt tiềm thì mắc hơn vì tới 1 góc 4 vịt lận nha .']",0,0,0,0,1,1,0,0,1,0,0,0
"['Trên con phố Thuỵ_Khuê nhiều hàng ăn vặt thì để tìm một quán phở ngon không phải dễ .', 'Là con_nghiện phở như mình thì càng khó tại kén lắm \uf636 cơ_mà lần đầu_tiên tạt vào đây ăn , thấy ấn_tượng dã_man : bánh_phở to giống phở Cồ đầu phố , nước dùng vừa_vặn không bị ngọt quá , thịt nhiều , đậm mùi_vị thịt "" thật "" , quẩy mềm giòn chấm cùng nước dùng ngon toẹt \uf602 một bát đầy ú_ụ ăn mãi mới hết ㅠㅠ so với giá 30k ở trên phố như này thì cũng đáng suy_ngẫm lắm chứ nhỉ \uf44d\uf3fb\uf44d\uf3fb']",0,0,0,0,1,1,1,1,0,0,0,0
"['Trên hình là 2 món đó thôi chứ thật_ra mình còn kêu Cơm_chiên cá mặn ( ngon ) , Mì ý ( có pate nên mình k thích lắm ) , và vài món nướng.Điểm mạnh là quán đẹp , đồ nướng cực ngon ( y_như King hay Seoul hay Gogi ) , mát_mẻ , tương_đối rộngCòn nếu bạn đi buổi trưa thì chỉ có 1 2nv phục_vụ , khá chậm nhưng buổi tối thì ok .', 'Một_vài món như mì ý và cơm_chiên_dương châu theo mình là k ngon lắm.Ở dưới là giá 4 người_lớn ăn no + nước nha .']",1,0,0,0,0,1,0,0,0,0,3,3
"['Trời cứ mưa thế_này cho mình ngồi ngâm cả ngày ăn lẩu cháo cũng được : "" >']",0,0,0,0,0,1,0,0,0,0,0,0
['Trời mưa ăn là tuyệt_cú mèo nhé'],0,0,0,0,0,1,0,0,0,0,0,0
"['Trời mưa_dầm , không_khí lành_lạnh , đi làm giờ mới về , đói , tự thưởng 1 tô Bánh_Canh Bạch_Tuộc nóng_hổi , hương thơm ngào_ngạt , thêm tí ớt để có chút cay , chấm bạch_tuộc với 1 tí muối ớt xanh chua_chua , cay cay ...', 'Ta nói ... rớt nước_miếng ...', 'Cuộc_đời có bao_lâu , tận_hưởng 1 chút trong ngày mưa_gió thế_này thì đã sao \uf606\uf606']",0,0,0,0,0,1,1,0,0,0,0,0
"['Trời mưa lành_lạnh ăn tô Bún_Quậy ngon tê cả lưỡi , ấm cả người , ai bị cảm thì ăn Bún_Quậy là giải cảm luôn nhé .', 'Bún nhà làm , nhân là chả tôm và chả cá nhà tự quết luôn nhe , ăn dai dai đã đã !', 'Nước dùng là nước luộc bún nên ko béo , ko dầu_mỡ , ngọt thanh , cay cay thơm nồng của hạt_tiêu chín và hành tươi xắc nhuyễn .', 'Duyệt ( bún này ăn kèm nước_chấm pha từ muối ớt cay trộn với vị tắc tươi chua_chua ngon đặc_biệt nhé )']",0,0,0,0,0,1,1,0,1,0,0,0
"['Trời mưa nhưng khách vẫn yêu_thương và ủng_hộ quán .', 'Cảm_ơn quý_khách đã ủng_hộ .', 'Khách gọi giao hàng mà dễ_thương cực_kì .', 'Bảo mình chị cứ làm từ_từ rồi giao cho em cũng được , không phải vội đâu ạ .']",0,0,0,0,0,0,0,0,1,0,0,0
"['Trời mùa thu mà k thưởng thưcs món này quả là có lỗi ..', 'Vì k đắt = bún đầy_đủ ở Hoè_Nhai nên ăn cũng k đã bằng nhưng 2 bát đầy_đủ + trà đá + 1 bát quẩy to_đùng có mỗi 78k là quá ổn r .', ': # 3']",0,0,0,0,0,1,0,0,0,0,1,0
"['Trời nóng chỉ cần 1 hộp cao quy linh giải_nhiệt , thanh_lọc , tốt cho da .', 'Cao có vị đắng nhẹ , dai dai aqn kèm với sữa và mật_ong rất dễ ăn và ngon_miệng .', 'Giá 45 k / hộp kèm sữa và mật_ong']",0,0,1,0,0,0,3,0,0,0,0,0
"['Trời_ơi cả một bầu_trời món khoái_khẩu nào là hotdog , rồi xiên que , ăn thế_này hỏi sao hăm mặp nà : # 3']",0,0,0,0,0,1,1,0,0,0,0,0
"['Trời quơi !', 'Cắn 1 phát là kem ngập_ngụa trào ra , béo j đâu mà béo .', 'Từ miếng đầu_tiên là đã cảm_nhận ngay vị ngon rồi ak \uf60a\uf601 ăn_liền ko dừng tay ..... ở đây công_nhận món nào cũng ngon & siêu nhju sữa nên béo ghja\uf60b\uf60d Mà tớ lại bị nghiện đồ béo nữa chớ \uf622']",0,0,0,0,0,1,1,0,0,0,0,0
"['Trời Sài_Gòn đang lạnh , đi ăn bò bít tết ngyhi ngút khói khá thích .', '# oursaigon # lozisaigon\uf62c\uf62c\uf62c\uf62c']",0,0,0,0,0,1,0,0,0,0,0,0
"['trộn tái , ăn kèm với bánh_tráng và chén nước_chấm thơm ngon .', 'Cá_trích béo béo , ăn cực ngon .', ': D']",0,0,0,0,0,1,0,0,0,0,0,0
"['Trong 1 lần du_lịch Sài_Gòn mình đã đc bạn dẫn đi ăn Bít tết ở quán Hai con bò .', 'Nghe bạn mình giới_thiệu thì quán này khá nổi_tiếng , nắm ngay Q 1 .', 'Quán rộng_rãi thoáng mát , nhân_viên thân_thiện , nhiệt tình.Mình gọi suất vừa vậy_mà ăn no căng \uf602 đúng hơn là cố pải ăn cho hết ấy.Thịt có_thể ord tái , tái vừa , hoặc chín .', 'Mình ord tái vừa thịt mềm , ngọt vị thịt .', 'Chảo nóng vừa ăn vừa thổi .', 'Vừa chất_lượng lại vừa no .']",1,0,0,0,0,1,1,1,1,0,0,1
"['Trong hình là ba_rọi nướng - sụn gà - ếch chiên bơ - vú heo nướng chao .', 'Đồ_ăn nêm hơi mặn_mà , ếch chiên bơ ăn ngon và thơm lắm .', 'Giá_cả cũng khá bình_dân mình kêu hết 4 món hết_thảy 210 tính cả tiền_đồ uống và khăn lạnh']",0,0,0,0,0,1,0,0,0,0,1,0
"['Trong menu la đặc_biệt vì có tổng_hợp : tôm + sườn + gà ta + chả cua + chả tôm , .. trong cùng 1 tô , còn tô mỗi loại chỉ 30k .', 'Thích nhất là hũ tương_ớt miền Trung , hơn_nữa là rau tươi được chứng_nhận ăn thấy khác liền .']",0,0,0,0,3,1,1,0,0,0,0,0
"['Trong này thích nhất món giò tai .', 'Ăn sực sực ngon vcl .', 'Mấy món chả khac cũng khá là oke đoá nhen']",0,0,0,0,0,1,0,0,0,0,0,0
['Trông ngon đấy'],0,0,0,0,0,0,1,0,0,0,0,0
"['Trông thế_mà ở dưới có cả cua , tôm , giò mà giá có 25k .', 'Bán đến 14h .', 'Có ship']",0,0,0,0,1,0,1,0,0,0,0,1
"['Trông thì ít cơ_mà ăn hết thì no không thở nổi luôn \uf602\uf602\uf602 Lần đầu_tiên ăn bánh_hỏi , cũng ko biết vì sao có cái tên bánh kì_cục như_vầy , nhưng_mà ăn ngon lắm , bánh mềm , gần_gần giống với bánh_cuốn nhưng không ướt , thịt nướng và nem nướng ở đây cũng khá ok .', 'Không_gian thoáng , mát_mẻ , nói_chung không tồi \uf44d\uf3fb\uf44d\uf3fb\uf44d\uf3fb Cơ_mà quên mất_tiêu giá tiền rồi , chỉ nhớ 2 chị_em ăn hết 105k \uf644']",1,0,0,0,0,1,1,0,1,0,3,0
"['Trừ cái khoản quạt thịt thốc khói vào mặt khách ra thì chả thịt băm ăn rất mềm và thơm , chả miếng nướng vừa k bị chảy nửa_nạc_nửa_mỡ ăn k bị khô tí nào .', 'Nhưng nước_chấm cô chủ pha chưa đc chuẩn lắm vị đậm hơn chút là ngon tuyệt \uf44f\uf3fb ?', '?', '\uf3fb\uf44f\uf3fb 10 k / xiên .', 'Tuy giá hơi mắc xíu nhưng thịt ngon nên có_thể thứ tha']",0,0,0,0,3,1,3,0,0,0,0,3
"['Trưa chuẩn_bị đi học nên bỏ vào nồi_cơm_điện hấp tí_xíu là có bánh ngon ngay .', 'Mình vẫn thích nhất là nhân thịt với trứng cút chất_lượng .', 'Ăn một cái là đủ năng_lượng rùi nà < # 3']",0,0,0,0,0,1,0,0,0,0,0,0
"['Trưa đi lòng_vòng tìm chỗ ăn trưa , thấy quán này bán bún thịt nướng thơm_nức mũi nên ghé vô .', 'Quán ngồi máy_lạnh nên mát_mẻ vô_cùng , tên là Bún thịt nướng nhưng menu lại nhiều món hơn mình nghĩ , có cơm tấm , bánh_hỏi , bún thịt nướng ...', 'Giá tương_đối , phù_hợp với chất_lượng , đặc_biệt với những món có gắn với tên quán Tứ_Sơn thì giá cao hơn sv những phần khác , mình gọi phần bánh_hỏi Tứ_Sơn , phần này 53k , nhiều lắm nhé , có chả_giò , nem_chua , thịt nướng ...', 'Nướng mắm pha nhưng không quá ngọt khó ăn , vẫn giữ được vị mặn nên ăn sẽ không bị ngán .', 'Ăn phần đặc_biệt này no_nê luôn .', 'Nhân_viên nhiệt_tình , thân_thiện , thích máy_lạnh ngồi mát .', 'Giá vậy là ổn .', 'Trung_bình 115 k / 2 người .']",1,0,0,0,0,1,1,0,0,0,3,1
"['Trưa nắng ghé vào làm ngay 1 suất bún đậu là tỉnh người ngay . 1 phần giá 55k , đầy_đủ hết ko thiếu_gì cả .', 'Ở đây thịt giò khoanh rất ngon nha , ăn hoài ko chán luôn.Đậu chiên giòn , chả cốm thì hơi bị nhỏ chút . 2 người tầm 120k nha.@Ng ọc Nị']",0,0,0,0,3,1,0,0,0,0,0,0
"['Trưa nắng_nóng cứ ghé Chảnh làm tô tắc giải_nhiệt nhé các bạn .', 'Không quên order thêm suất bún đậu vừa no vừa ngon lại lạ_miệng nữa nè']",0,0,1,0,0,1,0,0,1,0,0,0
"['Trưa nay kiếm chỗ ăn thì biết quán này gần công_ty nên tấp vào ăn luôn .', 'Bọn mình gọi 3 món và 3 nước .', '- Mì trứng lòng_đào đặc_biệt : phần này có trứng , có tôm , thịt bò , chả cá , bò viên và xí_quách , bỏ tất_cả vào trộn lên ăn ngon lắm , nêm vừa_miệng và đặc_biệt là nhiều tóp_mỡ nên thích lắm : ) ) - Cơm cuộn trứng ( 35 k ) : là cơm_chiên có trứng bọc ngoài , phần này nhiều lắm nhe , ngon nữa .', '- Bánh_mì hấp : món này lạ nên mình nhờ anh chủ chỉ cách ăn , dùng rau cuộn bánh_mì chấm với nước_mắm , ăn lạ mà ngon lắm nhe . 1 phần 35 k - Nước : cam dâu hột é , chanh cam hột é , soda bluesky .', 'Trời_ơi nước uống vừa lạ vừa mát , là nước trái_cây nên tốt , có hột é uống vui_miệng lắm : ) ) . 28 k / ly nheNhân viên với anh chủ phục_vụ nhiệt_tình lắm : >']",0,3,1,1,3,1,1,1,0,0,0,1
"['Trưa thèm ăn bánh_xèo , lên Lozi xem thì thấy chỗ này có bán trưa và được đánh_giá cũng tốt nên quyết_định đi ăn .', 'Bánh_xèo kiểu miền Tây , bự , chiên giòn tuy_nhiên không khô , tôm và thịt nhiều , có đậu_xanh nữa và do cho nhiều đậu_xanh quá nên hơi ngán .']",0,0,0,0,0,3,1,0,1,0,0,0
['Trung_bình 100 k / ng'],0,0,0,0,0,0,0,0,0,0,3,0
"['Trung_bình giá một phần bánh_ướt ở đây khoảng 15 – 20k nhưng khá nhiều bánh , đủ cho một thanh_niên phải no căng bụng .', 'Bánh_ướt luôn được ủ nóng , khi đem ra bàn vẫn còn bốc khói , chan nước_mắm vào ăn ấm ấm rất hợp miệng .']",0,0,0,0,1,1,1,0,0,0,0,0
"['Trứng gà tròn ủm , nấu thấm nước trà , món này ăn xong tối zìa ngủ ngon lắm nè .']",0,0,0,0,0,1,1,0,0,0,0,0
"['Trứng vịt / cút lộn 10 món gì gì ấy \uf602Thấy rần_rần ở fb w foody .', 'Tới nơi ăn thì thấy hơi thất_vọng tí \uf605 Quán vỉa_hè ko có bảng nên lúc đi hơi khó thấy ạ !', 'Tới mà ngồi đợi lâu , ng bán hay quên và ko để_ý khách , fai kiu và hối \uf62a Bạn nào ngồi gần thì may_ra dc món sớm chứ ngồi xa khách cũng đông ng bán ko để_ý mấy .', 'Thường mua về thấy nhanh hơn .', 'Lúc tính tiền ngta cũng hay lộn bàn , nên để_ý kĩ , nhìu khi ghi đơn đồ_ăn mà ko mag ra đủ thíu món ạ mà tính tiền lun trg bill \uf613 - Nói_chung ăn đc thì cũng thấy ngon \uf61c khuyên ko nên kiu gỏi .', 'Trứg vịt / cút xào phô_mai \uf605 Xào_Sate ngon , me ngon , chiên ngon \uf61d']",3,0,0,0,0,3,1,2,0,0,0,2
"['Trước giờ chỉ thấy review tốt nên hnay quyết_định ăn .', 'Rõ_ràng mình gọi Bún cá mà chủ quán cứ lặng lẳng làm miến câ , bát miến thì bòng bõng toàn nước , 3,4 miếng cá thì hơi tanh , xin ít rau_sống ăn kèm thì đưa cho rổ rau héo , xin quả quất thì đưa cho quả bé xíu bảo dùng tạm .', 'Thề là chán luôn , ăn cỗ cho đỡ phí tiền , : (']",0,0,0,0,0,2,2,0,2,0,0,2
"['Trước giờ toàn nghe khô cá_đuối chứ đây là lần đâu ăn lẩu luôn .', 'Mình cứ nghĩ là nó mỏng_dính với ko dc thơm lắm kkkk nhưng ăn thì mới biết thịt cá khá dày nhé , thịt cá săn lắm và cực ngọt luôn , ăn vào là biết cá tươi liền .', 'Mấy miếng cá nhìn thoạt ngoài hơi giống cá bớp nhưng ăn vào thì nó nhiều thớ và không giòn giống cá bớp .', 'Da ca hơi dai dai và cá này ít xương , mình khoái ^ ^ nước lẩu chua_chua cay cay ăn cũng ok .', 'Giá phải_chăng đi 2 người ăn nồi lẩu nhỏ 125 k / 2 người là ok']",0,0,0,0,1,1,1,0,0,0,0,0
"['Trước khi ăn cữ nghĩ chán lắm cơ , vì nghĩ lòng sao ăn với bún được .', 'Cơ_mà lòng giòn sần_sật ăn kèm nước dùng rất ngọt , thơm mùi rau_thơm , tiết và dồi cũng rất mát nữa .', 'Giá cũng ổn : 25-30 k / bát']",0,0,0,0,3,1,0,0,0,0,0,0
"['Trước khi ăn cứ nghĩ sữa_chua dẻo vẫn là sữa_chua bình_thường mà dẻo hơn tí rồi có_thể đông lại từng cục ( đại_loại như í mình là sữa_chua đông đá ) nhưng sai , nó thật_sự là viên khúc bạch trá_hình : ) ) Bạn ăn khúc bạch ra s thì nó y_chang v í , chỉ khác mỗi cái mùi .', 'Đại_loại khi ăn vào thì tớ có_thể tưởng_tượng là người ta đã làm cái sữa_chua dẻo như_thế_nào , là vẫn làm sữa_chua như bình_thường rồi bỏ thêm tí gelatin ( chất tạo đông ) hoặc bột rau_câu gì đó để cho viên sữa_chua dẻo có_thể đông lại và dẻo dẻo.Nói chung món này vẫn ổn cho bạn nào muốn thể , vẫn là sữa_chua thôi nhưng ăn_theo một_cách khác điGiá thì tầm 20-30 k , ăn kèm với siro hoặc mứt ( cái này có trong menu các bạn tự chọn ) Ngoài sữa_chua dẻo thì ở đây còn có sữa_chua dằm , sữa_chua bla bla bla , rồi các món ăn vặt.Quán ở đây gần như là quán vỉa_hè , nằm sâu trong hẻm .', 'Không gia thì hơi nhỏ nhưng thoáng vì ngồi ở ngoài đường .', 'Mấy cô_chú phục_vụ cũng dễ_thương .']",3,0,0,0,3,3,1,2,0,0,0,1
"['Từ khi có Texas thì cả bọn quên mất KFC hay Lotteria luôn \uf606\uf44d\uf3fbĐi với bạn mà kêu phần combo là bá cháyy .', 'Vừa ngon vừa no lại hợp túi_tiền hs tụi mình .', 'Thích nhất là được refill nước thoải_mái \uf495\uf619']",0,0,0,1,1,1,1,0,0,0,0,0
"['Từ không_gian lẫn hương_vị quán đều giữ được đặc_trưng của món phở Bắc .', 'Nước dùng thanh , bánh_phở dai , thịt bò lại ngọt , mềm , bạn nào gốc Bắc có lỡ nhớ nhà thì cứ thử ghé nơi đây tìm lại món ăn kỷ_niệm nha ~']",1,0,0,0,0,1,0,0,1,0,0,0
"['Từ nay biết thêm 1 quán sủi cảo ngon nữa rồi .', 'Không nhất_thiết chỉ là quán Ngọc_Ý ở tít bên Hà_Tôn_Quyền đâu nè.Bên quán này nhỏ hơn nhiều cơ_mà đồ_ăn thì ngon nhỉnh hơn luôn .', 'Hai đứa vào gọi 2 tô là : - Hoành_thánh : Đầy_ắp 10 viên gì đó nhân đầy_đặn và nêm nếm vừa ăn .', 'Có cả tôm trong đó không hề thua_kém chỗ nào .', 'Tuy_nhiên thay_vì sủi cảo là viên to thì chỗ này viên nhỏ và tôm thịt được xay nhuyễn hết .', 'Nhỏ hơn bỏ vào miệng là hết luôn 1 viên-Mì sườn hoành_thánh : sợi mì không tươi như bên kia nhưng thTừ nay biết thêm 1 quán sủi cảo ngon nữa rồi .', 'Không nhất_thiết chỉ là quán Ngọc_Ý ở tít bên Hà_Tôn_Quyền đâu nè.Bên quán này nhỏ hơn nhiều cơ_mà đồ_ăn thì ngon nhỉnh hơn luôn .', 'Hai đứa vào gọi 2 tô là : - Sủi cảo : Đầy_ắp 6-7 viên gì đó nhân đầy_đặn và nêm nếm vừa ăn .', 'Có cả tôm trong đó không hề thua Hà tôn quyền .', '- Mì sườn xá_xíu : sợi mì không tươi như nhiều nơi nhưng nhìn vàng ươm ngon lắm-Há cảo hấp : ngon nhất trong 3 món gọi .', 'Lúc đầu Bun chê không muốn ăn , bảo gọi nhiều ăn sao hết nhưng ăn 1 cục xong mê luôn .', 'Há cảo để trong xửng hấp cute lắm , tiếc là ăn zí trai nên ngại chụp lại .', 'Mà ngon nha , bột dai dai nhưng mềm tan sau khi nhai , nhân nêm nếm vừa_phải , nước_chấm cũng ngon là có xì_dầu và xí muội hay sao á .', 'Nước dùng nêm nếm ngon hơn .', 'Đặc_biệt hơn_nữa là có sate .', 'Ăn có tí thì cay cay ngon .', 'Nước trong và đậm_đà vị người hoa .', 'Có hành và rau xà_lách và rau_thơm , khác với bên kia ( ăn cải ngọt ) .', 'Có_lẽ này cũng là món yêu thích nên bun thích lắm .', 'Ăn được mấy chỗ thấy chỗ nào cũng ngon .', 'Nhưng giá chênh_lệch cũng nhiều 3 quán đặc_biệt là quán này , quán ở góc phan đình phùng nguyễn_trọng tuyển , quán ở võ văn tần . 3 chỗ ngon rẻ vừa là Lộc phát bên Tân_Bình , hẻm gần cầu Kiệu , Hà_Tôn_Quyền .', 'Dù là chỗ nào đi_nữa thấy cũng thích , chỉ là đang có trong túi nhìu hay không để ăn thôiNhìn chunh Bun thấy quán này ok .', 'Bán lâu_đời và nhìn xung_quanh cũng khá sạch_sẽ .', 'Quán ở khu tấp_nập , lại có mặt_bằng sạch đệp nên giá cũng cao xíu .', 'Tổng bill 240k cho 3 món + nước ép']",1,0,0,0,0,1,1,3,1,0,2,0
